articleId,productCode,departmentNo,prodName,productTypeName,graphicalAppearanceNo,graphicalAppearanceName,colourGroupCode,colourGroupName
488561023,488561,5658,Teddy jogger.,Shorts,1010024,Chambray,14,Dark Beige
488561032,488561,5658,Teddy jogger.,Shorts,1010024,Chambray,73,Dark Blue
488564006,488564,1666,Plexi plizze,Top,1010016,Solid,52,Pink
488614012,488614,1334,Ellen Hipster Ch. Poppy 3p,Underwear bottom,1010010,Melange,8,Dark Grey
488697004,488697,3629,Nohar Sneaker,Sneakers,1010016,Solid,12,Light Beige
489217006,489217,3929,Carolina Boot,Boots,1010016,Solid,43,Dark Red
489435002,489435,3527,Riri sandalina,Sandals,1010016,Solid,9,Black
489435014,489435,3939,Riri sandalina,Sandals,1010016,Solid,51,Light Pink
490113011,490113,1745,Lola Denim Shorts,Shorts,1010016,Solid,72,Blue
490113016,490113,1745,Lola Denim Shorts,Shorts,1010016,Solid,9,Black
490176001,490176,1747,Daiquiri Pull- On TRS,Trousers,1010016,Solid,9,Black
490176002,490176,1747,Daiquiri Pull- On TRS,Trousers,1010016,Solid,19,Greenish Khaki
490176004,490176,1747,Daiquiri Pull- On TRS,Trousers,1010016,Solid,51,Light Pink
490176012,490176,1747,Daiquiri,Trousers,1010016,Solid,13,Beige
490436001,490436,1334,Alice Lace Bandeau 2p,Bra,1010016,Solid,10,White
490473012,490473,3611,Basic 5p Shaftless,Socks,1010001,All over pattern,73,Dark Blue
490676002,490676,8756,Joe chinos,Trousers,1010016,Solid,73,Dark Blue
490793015,490793,1640,Boulevard tee,T-shirt,1010008,Front print,31,Light Orange
490794012,490794,1640,Zebra sweater,Sweater,1010014,Placement print,9,Black
491532007,491532,5831,S/S Polo Harley,Polo shirt,1010016,Solid,92,Green
491912002,491912,5656,Kennedy (1),Trousers,1010016,Solid,73,Dark Blue
491912014,491912,5656,Kennedy (1),Trousers,1010016,Solid,14,Dark Beige
491913003,491913,5656,Heath,Trousers,1010016,Solid,73,Dark Blue
492171004,492171,5672,Straight Mezzo (1),Trousers,1010023,Denim,9,Black
492244014,492244,4242,The Rebounder tie tanga,Swimwear bottom,1010016,Solid,8,Dark Grey
492245010,492245,4242,The Rebounder Padded Triangle,Bikini top,1010016,Solid,43,Dark Red
492245014,492245,4242,The Rebounder Padded Triangle,Bikini top,1010016,Solid,8,Dark Grey
492567002,492567,4242,ANKI moulded halterneck,Bikini top,1010017,Stripe,10,White
492892001,492892,3710,Adhesive push bra,Bra,1010016,Solid,9,Black
492892002,492892,3710,Adhesive push bra,Bra,1010016,Solid,12,Light Beige
492897001,492897,3710,Alba Push-Up Biker HW FS,Underwear bottom,1010016,Solid,9,Black
492897002,492897,3710,Alba Push-Up Biker HW FS,Underwear bottom,1010016,Solid,12,Light Beige
493103040,493103,6541,Basic tights 2-pack,Underwear Tights,1010016,Solid,51,Light Pink
493438027,493438,8316,Leo seamless t-shirt (1),T-shirt,1010010,Melange,9,Black
493826001,493826,3529,EDWARD,Boots,1010016,Solid,9,Black
493995001,493995,3529,Manacor,Boots,1010016,Solid,9,Black
494030019,494030,1676,Tika,Vest top,1010016,Solid,51,Light Pink
494094001,494094,3629,Flipflop solid,Flip flop,1010016,Solid,9,Black
494691001,494691,1772,Skinny HW Ankle Phoenix 14.99,Trousers,1010023,Denim,10,White
494910002,494910,1313,Napoli,Dress,1010016,Solid,52,Pink
495030002,495030,7188,5pk invisble sock,Socks,1010016,Solid,9,Black
495418003,495418,1338,Tove Hipster Ch. Pet. Mid,Underwear bottom,1010016,Solid,73,Dark Blue
495573004,495573,1338,Majken strapless balconette,Bra,1010016,Solid,9,Black
495573018,495573,1338,Majken strapless balconette,Bra,1010016,Solid,13,Beige
495573019,495573,1338,Majken strapless balconette,Bra,1010016,Solid,43,Dark Red
495685001,495685,5831,Rollerneck Blenheim TVP,Sweater,1010016,Solid,9,Black
495685003,495685,5831,Rollerneck Blenheim TVP,Sweater,1010010,Melange,9,Black
495685006,495685,5831,Rollerneck Blenheim TVP,Sweater,1010010,Melange,73,Dark Blue
495733002,495733,5731,CA Mark Flanel TVP,Shirt,1010004,Check,73,Dark Blue
496111009,496111,1610,Devon basic sweater,Sweater,1010006,Dot,8,Dark Grey
496111017,496111,1610,Devon basic sweater,Sweater,1010006,Dot,9,Black
496111018,496111,1610,Devon basic sweater,Sweater,1010010,Melange,6,Light Grey
496111019,496111,1610,Devon basic sweater,Sweater,1010010,Melange,7,Grey
496111020,496111,1610,Devon basic sweater,Sweater,1010016,Solid,43,Dark Red
496111033,496111,1610,Devon basic sweater,Sweater,1010017,Stripe,51,Light Pink
496111034,496111,1610,Devon basic sweater,Sweater,1010006,Dot,6,Light Grey
496159009,496159,3510,Poppins pompom beanie (1),Hat/beanie,1010016,Solid,73,Dark Blue
496735008,496735,1334,Ellen Push (Melbourne) 2p,Bra,1010016,Solid,8,Dark Grey
496762004,496762,1643,Summer strap dress,Dress,1010016,Solid,9,Black
496762020,496762,1643,Summer strap dress,Dress,1010001,All over pattern,73,Dark Blue
496762022,496762,1643,SUMMER STRAP DRESS_09-090,Dress,1010017,Stripe,9,Black
496923005,496923,1745,Kenzy Denim Dungaree,Dungarees,1010016,Solid,72,Blue
497224002,497224,4210,SB Matt board shorts,Swimwear bottom,1010005,Colour blocking,73,Dark Blue
497513001,497513,1339,SPEED Twiggy paddedsoftbra,Bra,1010016,Solid,9,Black
497640002,497640,5252,D. Kurt Denim (1),Jacket,1010023,Denim,9,Black
497642004,497642,5252,Espen puffer,Hoodie,1010016,Solid,9,Black
497787004,497787,5767,Pat ls shirting,Shirt,1010016,Solid,73,Dark Blue
498738016,498738,6280,SUPREME FANCY TIGHTS,Trousers,1010005,Colour blocking,9,Black
498779009,498779,1344,Sheba maxi dress,Dress,1010001,All over pattern,9,Black
499334001,499334,9986,Braces Basic 3-clip,Braces,1010016,Solid,9,Black
499807005,499807,8888,Cool Bridget sunglasses,Sunglasses,1010016,Solid,63,Dark Purple
501323006,501323,1717,Thomas paperbag,Trousers,1010016,Solid,10,White
501323008,501323,1717,Thomas paperbag wide,Trousers,1010017,Stripe,9,Black
501396001,501396,1414,CS Rosie,Skirt,1010016,Solid,51,Light Pink
501509003,501509,5741,Christmas Fun,Sweater,1010002,Application/3D,73,Dark Blue
501616007,501616,8617,FRAME Easy Iron,Shirt,1010016,Solid,10,White
501616008,501616,8617,FRAME Easy Iron,Shirt,1010006,Dot,10,White
501616009,501616,8617,FRAME Easy Iron,Shirt,1010016,Solid,9,Black
501616012,501616,8617,FRAME Easy Iron,Shirt,1010006,Dot,73,Dark Blue
501616068,501616,8617,FRAME Easy Iron,Shirt,1010016,Solid,19,Greenish Khaki
501619006,501619,5777,Victory voile shirt,Shirt,1010016,Solid,10,White
501619018,501619,5777,Victory voile shirt,Shirt,1010024,Chambray,72,Blue
501619019,501619,5777,Victory voile shirt,Shirt,1010016,Solid,10,White
501620026,501620,5777,BORIS SS SHIRT,Shirt,1010017,Stripe,73,Dark Blue
501620032,501620,5777,BORIS,Shirt,1010001,All over pattern,10,White
501620035,501620,5777,BORIS,Shirt,1010017,Stripe,10,White
501620037,501620,5777,BORIS,Shirt,1010001,All over pattern,9,Black
501620038,501620,5777,BORIS SS,Shirt,1010001,All over pattern,17,Yellowish Brown
501620040,501620,5777,BORIS SS,Shirt,1010001,All over pattern,9,Black
501722004,501722,5777,Arthur slim fit shirt,Shirt,1010016,Solid,10,White
501722030,501722,5777,FREDRIK SLIM STRETCH SHIRT,Shirt,1010001,All over pattern,9,Black
501820001,501820,1647,SIRPA,Sweater,1010016,Solid,9,Black
501820002,501820,1647,SIRPA,Sweater,1010010,Melange,9,Black
501820003,501820,1647,SIRPA,Sweater,1010010,Melange,43,Dark Red
501820004,501820,1647,SIRPA,Sweater,1010010,Melange,22,Yellow
501820006,501820,1647,SIRPA,Sweater,1010010,Melange,12,Light Beige
501820007,501820,1647,SIRPA,Sweater,1010010,Melange,42,Red
501820008,501820,1647,SIRPA,Sweater,1010016,Solid,93,Dark Green
501820021,501820,1647,SIRPA,Sweater,1010016,Solid,73,Dark Blue
501820025,501820,1647,SIRPA,Sweater,1010016,Solid,22,Yellow
501820043,501820,1647,SIRPA,Sweater,1010016,Solid,42,Red
501820044,501820,1647,SIRPA,Sweater,1010010,Melange,73,Dark Blue
501820045,501820,1647,SIRPA,Sweater,1010016,Solid,51,Light Pink
501914002,501914,8397,TITAN shell ski jkt,Jacket,1010016,Solid,9,Black
502186011,502186,1610,Tuck cropped sweater,Sweater,1010016,Solid,43,Dark Red
502186012,502186,1610,Tuck cropped sweater,Sweater,1010016,Solid,83,Dark Turquoise
502186013,502186,1610,Tuck cropped sweater,Sweater,1010010,Melange,7,Grey
502224001,502224,3529,Duffy,Boots,1010016,Solid,9,Black
502224007,502224,3529,Duffy,Boots,1010016,Solid,17,Yellowish Brown
502522001,502522,1676,Marc dress,Dress,1010016,Solid,9,Black
502660001,502660,8560,Bernard 5 pack,Socks,1010016,Solid,10,White
502869002,502869,1723,Odette velvet shorts C,Shorts,1010016,Solid,93,Dark Green
502869003,502869,1723,Odette velvet shorts C,Shorts,1010016,Solid,31,Light Orange
503095005,503095,1222,Martin,Blazer,1010016,Solid,9,Black
503862001,503862,7656,Hawaii trs,Trousers,1010016,Solid,73,Dark Blue
504113024,504113,1344,Zoo,Dress,1010016,Solid,9,Black
504152001,504152,1646,Friend,Cardigan,1010016,Solid,9,Black
504152012,504152,1646,Friend,Cardigan,1010010,Melange,9,Black
504154003,504154,1626,Lady Di,Sweater,1010010,Melange,6,Light Grey
504154015,504154,1626,Lady Di,Sweater,1010010,Melange,92,Green
504154018,504154,1626,Lady Di,Sweater,1010010,Melange,12,Light Beige
504154019,504154,1626,Lady Di,Sweater,1010016,Solid,9,Black
504154020,504154,1626,Lady Di,Sweater,1010010,Melange,7,Grey
504154021,504154,1626,Lady Di,Sweater,1010010,Melange,43,Dark Red
504154027,504154,1626,Lady Di,Sweater,1010016,Solid,11,Off White
504155001,504155,1646,Kirsten,Sweater,1010010,Melange,6,Light Grey
504155011,504155,1646,Kirsten,Sweater,1010010,Melange,43,Dark Red
504155012,504155,1646,Kirsten,Sweater,1010016,Solid,51,Light Pink
504155018,504155,1646,Kirsten,Sweater,1010016,Solid,73,Dark Blue
504155020,504155,1646,Kirsten,Sweater,1010016,Solid,72,Blue
504196001,504196,1344,Cosmo maxi,Dress,1010010,Melange,7,Grey
504196002,504196,1344,Cosmo maxi,Dress,1010016,Solid,92,Green
504658004,504658,5252,Birkir canvas (1),Hoodie,1010016,Solid,73,Dark Blue
505083002,505083,1510,Ronalda long shirt,Shirt,1010004,Check,73,Dark Blue
505091002,505091,1510,Cannon top,Blouse,1010016,Solid,31,Light Orange
505507005,505507,7956,SLIM BASIC 5PKT 79,Trousers,1010023,Denim,72,Blue
505507006,505507,7956,SLIM BASIC 5PKT 79,Trousers,1010023,Denim,73,Dark Blue
505507011,505507,7956,SLIM BASIC 5PKT 79,Trousers,1010023,Denim,72,Blue
505512001,505512,7988,Anthony solid,Underwear bottom,1010010,Melange,9,Black
505561002,505561,1747,Crew,Trousers,1010016,Solid,9,Black
505882006,505882,1334,Kelly Strapless (Sofia) 2pk,Unknown,1010016,Solid,12,Light Beige
506098006,506098,1334,Liza Push Melbourne 2pk,Bra,1010016,Solid,10,White
506098007,506098,1334,Liza Push Melbourne 2pk,Bra,1010016,Solid,12,Light Beige
506098016,506098,1334,Liza Push Melbourne 2pk,Bra,1010016,Solid,10,White
506110001,506110,1676,Coated Leggings,Leggings/Tights,1010026,Other structure,9,Black
506166058,506166,1919,HM+ Maja  SS tee,T-shirt,1010001,All over pattern,9,Black
506321009,506321,1747,Simone Denim TRS,Trousers,1010016,Solid,9,Black
507431033,507431,5957,Wet Tee,T-shirt,1010018,Treatment,9,Black
507431035,507431,5957,Wet tee,T-shirt,1010018,Treatment,13,Beige
507706003,507706,8310,PLUTO WINTER TIGHTS,Leggings/Tights,1010016,Solid,9,Black
507834004,507834,5958,Iggy knit,Sweater,1010016,Solid,7,Grey
507883009,507883,1339,Ellen Thong (Malva) L 3pk,Underwear bottom,1010016,Solid,9,Black
507883015,507883,1334,Ellen Thong (Malva) L 3pk,Underwear bottom,1010001,All over pattern,6,Light Grey
507883018,507883,1339,Ellen Thong (Malva) L 3pk,Underwear bottom,1010010,Melange,8,Dark Grey
507909001,507909,1515,Rebecca or Delphine shirt,Shirt,1010016,Solid,10,White
507909003,507909,1515,Rebecca or Delphine shirt,Shirt,1010016,Solid,9,Black
507909004,507909,1515,Rebecca,Shirt,1010017,Stripe,71,Light Blue
507909007,507909,1515,Rebecca,Shirt,1010017,Stripe,51,Light Pink
507909008,507909,1515,Rebecca,Shirt,1010001,All over pattern,71,Light Blue
507909015,507909,1515,Rebecca,Shirt,1010001,All over pattern,71,Light Blue
507909017,507909,1515,Rebecca,Shirt,1010001,All over pattern,10,White
507909022,507909,1515,Rebecca,Shirt,1010017,Stripe,71,Light Blue
507909024,507909,1515,Rebecca,Shirt,1010016,Solid,71,Light Blue
507909027,507909,1515,Rebecca,Shirt,1010001,All over pattern,71,Light Blue
507910001,507910,1515,Isabella,Shirt,1010016,Solid,10,White
507910002,507910,1515,Isabella,Shirt,1010017,Stripe,71,Light Blue
507910004,507910,1515,Isabella,Shirt,1010016,Solid,9,Black
507910027,507910,1515,Isabella,Shirt,1010001,All over pattern,72,Blue
507987001,507987,3945,Stina scarf,Scarf,1010016,Solid,9,Black
508184008,508184,3709,Irma SL print (K),Pyjama set,1010008,Front print,31,Light Orange
508184019,508184,3709,Irma SL-set print (J),Pyjama set,1010008,Front print,71,Light Blue
508184020,508184,3709,Irma SL-set print (J),Pyjama set,1010001,All over pattern,31,Light Orange
508318001,508318,1334,Liza Padded (Idro) 2pk,Bra,1010016,Solid,9,Black
508318016,508318,1334,Liza Padded (Idro) 2pk,Bra,1010016,Solid,10,White
508543015,508543,7648,BEN POLO TP,Polo shirt,1010016,Solid,71,Light Blue
508671003,508671,7648,LOUIS HOOD SET (1),Hoodie,1010014,Placement print,9,Black
508691012,508691,1510,Juno regular shirt,Shirt,1010001,All over pattern,10,White
508929063,508929,7920,NIKE,Trousers,1010001,All over pattern,9,Black
508942006,508942,7920,HOLIDAY DRESS (1),Dress,1010016,Solid,73,Dark Blue
509042001,509042,5961,Minna PU pants,Leggings/Tights,1010016,Solid,9,Black
509091010,509091,1334,Lola Brazilian (Acacia) 3pk,Underwear bottom,1010001,All over pattern,9,Black
509091011,509091,1334,Lola Brazilian (Acacia) 3pk,Underwear bottom,1010016,Solid,8,Dark Grey
509091013,509091,1334,Lola Brazilian (Acacia) 3pk,Underwear bottom,1010016,Solid,12,Light Beige
509091026,509091,1334,Lola Brazilian (Acacia) 3pk,Underwear bottom,1010016,Solid,9,Black
509091030,509091,1334,Lola Brazilian (Acacia) 3pk,Underwear bottom,1010001,All over pattern,9,Black
509091036,509091,1334,Lola Brazilian (Acacia) 3pk,Underwear bottom,1010016,Solid,52,Pink
509091045,509091,1334,Lola Brazilian (Acacia) 3pk,Underwear bottom,1010001,All over pattern,9,Black
509091060,509091,1334,Lola Brazilian (Acacia) 3pk,Underwear bottom,1010001,All over pattern,10,White
509134001,509134,1640,Jaguar,Vest top,1010016,Solid,9,Black
509135002,509135,1640,Martini price tank,Vest top,1010014,Placement print,6,Light Grey
509135003,509135,1640,Martini price tank,Vest top,1010014,Placement print,10,White
509210002,509210,5962,Babe L/S,Top,1010010,Melange,13,Beige
509210005,509210,5962,Babe L/S,Top,1010018,Treatment,19,Greenish Khaki
509210006,509210,5962,Babe L/S,Top,1010018,Treatment,9,Black
509210020,509210,5962,Babe L/S,Top,1010018,Treatment,53,Dark Pink
509415003,509415,7988,Lionel Longjohn,Long John,1010010,Melange,7,Grey
509629008,509629,1334,Juni Thong (Malva) Low 3pk,Underwear bottom,1010016,Solid,52,Pink
509642001,509642,1414,Assa,Skirt,1010016,Solid,93,Dark Green
509669004,509669,1334,Juni 2pk Push Melbourne Micro,Bra,1010016,Solid,9,Black
509669009,509669,1334,Juni Push (Melbourne) 2pk,Bra,1010016,Solid,53,Dark Pink
509732006,509732,8559,Mendez tank,Vest top,1010014,Placement print,21,Light Yellow
509893016,509893,8559,Chuck Hood,Hoodie,1010016,Solid,9,Black
510074015,510074,2032,Barza,Trousers,1010001,All over pattern,9,Black
510126001,510126,5961,Vincent Dress,Dress,1010016,Solid,9,Black
510126016,510126,5961,Vincent Dress (1),Dress,1010017,Stripe,9,Black
510126018,510126,5961,Vincent Dress (1),Dress,1010016,Solid,43,Dark Red
510283001,510283,4242,MERMAID high triangle,Bikini top,1010016,Solid,9,Black
510283002,510283,4242,MERMAID high triangle,Bikini top,1010001,All over pattern,10,White
510419001,510419,3040,Nilla leather sandal,Sandals,1010016,Solid,9,Black
510419006,510419,3040,Nilla leather sandal,Sandals,1010026,Other structure,43,Dark Red
510420004,510420,3040,Dolly leather sandal,Sandals,1010016,Solid,9,Black
510420009,510420,3040,DOLLY PQ sandal,Sandals,1010016,Solid,19,Greenish Khaki
510465001,510465,2032,Moa 2-pack,Vest top,1010016,Solid,10,White
510465008,510465,2032,Moa 2-pack,Vest top,1010010,Melange,52,Pink
510684009,510684,1649,Lory sweatpants,Trousers,1010016,Solid,9,Black
511105002,511105,8888,Christian sunglasses,Sunglasses,1010016,Solid,3,Silver
511105004,511105,8888,Christian sunglasses,Sunglasses,1010016,Solid,17,Yellowish Brown
511105007,511105,8888,Christian sunglasses,Sunglasses,1010016,Solid,31,Light Orange
511590003,511590,5848,Edwin hood,Hoodie,1010010,Melange,7,Grey
511651001,511651,8396,BRENDA running glove,Gloves,1010010,Melange,9,Black
511783002,511783,3409,Rachel Scarf,Scarf,1010010,Melange,12,Light Beige
511783003,511783,3409,Rachel Scarf,Scarf,1010016,Solid,31,Light Orange
511783004,511783,3409,Rachel Scarf,Scarf,1010016,Solid,9,Black
511783012,511783,3409,Rachel Scarf,Scarf,1010016,Solid,71,Light Blue
511924002,511924,1338,Leona Push Mirny,Bra,1010016,Solid,43,Dark Red
512075001,512075,3710,Emily push body (1),Underwear body,1010016,Solid,9,Black
512251003,512251,1643,Sonja sweater dress,Dress,1010016,Solid,9,Black
512251004,512251,1643,Sonja sweater dress,Dress,1010016,Solid,31,Light Orange
512251012,512251,1643,Sonja sweater dress,Dress,1010016,Solid,33,Dark Orange
513257008,513257,7616,Amelia swettis,Sweater,1010008,Front print,73,Dark Blue
513257011,513257,7616,Amelia swettis,Sweater,1010001,All over pattern,7,Grey
513373002,513373,1522,Hepburn top,Vest top,1010016,Solid,11,Off White
513373008,513373,1522,Hepburn top,Vest top,1010016,Solid,9,Black
513699018,513699,5832,R-NECK SS BASIC 3 PK,T-shirt,1010016,Solid,43,Dark Red
513699027,513699,5832,R-NECK SS BASIC 3 PK,T-shirt,1010016,Solid,8,Dark Grey
514134005,514134,3529,Allie,Boots,1010016,Solid,15,Greyish Beige
514482003,514482,1338,Pepper padded softbra molly,Bra,1010016,Solid,10,White
514577007,514577,1510,Alex tee,Blouse,1010016,Solid,10,White
514577008,514577,1510,Alex tee,Blouse,1010017,Stripe,73,Dark Blue
514577012,514577,1510,Alex tee,Blouse,1010017,Stripe,71,Light Blue
514577013,514577,1510,Alex tee,Blouse,1010016,Solid,42,Red
514577014,514577,1510,Alex tee,Blouse,1010016,Solid,73,Dark Blue
514577019,514577,1510,Alex tee,Top,1010016,Solid,10,White
515514007,515514,1244,Rosie trim,Jacket,1010016,Solid,9,Black
515581010,515581,3209,Gabriel quilted round bag,Bag,1010026,Other structure,9,Black
515769002,515769,5858,Merlin r-neck stripe,Sweater,1010005,Colour blocking,73,Dark Blue
516000001,516000,1666,Agnes LS R-neck,T-shirt,1010016,Solid,10,White
516000002,516000,1666,Agnes LS R-neck,T-shirt,1010010,Melange,9,Black
516000017,516000,1666,Agnes LS R-neck,T-shirt,1010010,Melange,7,Grey
516000019,516000,1666,Agnes LS R-neck,T-shirt,1010010,Melange,93,Dark Green
516000020,516000,1666,Agnes LS R-neck,T-shirt,1010017,Stripe,10,White
516000024,516000,1660,Agnes LS R-neck,T-shirt,1010010,Melange,73,Dark Blue
516000034,516000,1660,Agnes LS R-neck,T-shirt,1010016,Solid,9,Black
516000043,516000,1660,Agnes LS R-neck,T-shirt,1010016,Solid,19,Greenish Khaki
516000072,516000,1666,Agnes LS R-neck,T-shirt,1010017,Stripe,9,Black
516000075,516000,1666,Agnes LS R-neck,T-shirt,1010010,Melange,7,Grey
516000087,516000,1660,ESSENTIAL AGNES,T-shirt,1010016,Solid,9,Black
516000091,516000,1660,ES Agnes LS R-neck,T-shirt,1010010,Melange,12,Light Beige
516000103,516000,1660,ES Agnes LS R-neck,T-shirt,1010016,Solid,53,Dark Pink
516219001,516219,3929,Viola Boot,Boots,1010016,Solid,9,Black
516656003,516656,5962,TLC Top,Sweater,1010018,Treatment,7,Grey
516712001,516712,1643,Jess oversize LS,Top,1010016,Solid,9,Black
516712005,516712,1643,Jess oversize LS,Top,1010017,Stripe,9,Black
516712006,516712,1643,Jess oversize LS,Top,1010017,Stripe,23,Dark Yellow
516741002,516741,1939,Skinny HW shaping,Trousers,1010023,Denim,8,Dark Grey
516741007,516741,1939,Skinny shaping HW,Trousers,1010016,Solid,9,Black
516859001,516859,3509,James basic hip belt (1),Belt,1010016,Solid,17,Yellowish Brown
516859002,516859,3509,James basic hip belt (1),Belt,1010016,Solid,9,Black
516859008,516859,3509,James basic hip belt,Belt,1010016,Solid,9,Black
516903005,516903,1647,Sally Structure TVP,Sweater,1010026,Other structure,22,Yellow
516903007,516903,1647,Sally Structure TVP,Sweater,1010026,Other structure,43,Dark Red
516903008,516903,1647,Sally Sweater,Sweater,1010026,Other structure,8,Dark Grey
516903015,516903,1647,Sally Structure TVP,Sweater,1010016,Solid,51,Light Pink
516903022,516903,1647,Sally Structure TVP,Sweater,1010026,Other structure,51,Light Pink
517762001,517762,3528,Mary DTP,Heeled sandals,1010016,Solid,9,Black
517762010,517762,3528,Mary DTP,Heeled sandals,1010016,Solid,5,Gold
517959025,517959,7922,ROSIE 5p,Underwear bottom,1010012,Mixed solid/pattern,50,Other Pink
518329007,518329,1722,Space Treggings,Trousers,1010016,Solid,9,Black
519516001,519516,5777,STYLO SLIM SHIRT,Shirt,1010016,Solid,10,White
519583008,519583,1772,Skinny R.W Chic,Trousers,1010023,Denim,73,Dark Blue
519583013,519583,1772,Skinny R.W Chic,Trousers,1010023,Denim,10,White
519583015,519583,1772,Skinny R.W Chic,Trousers,1010023,Denim,71,Light Blue
519583033,519583,1772,Skinny R.W Chic,Trousers,1010023,Denim,73,Dark Blue
519583035,519583,1772,Skinny R.W Chic,Trousers,1010023,Denim,71,Light Blue
519583038,519583,1772,Skinny R.W Chic,Trousers,1010023,Denim,72,Blue
519583042,519583,1772,Skinny R.W Chic,Trousers,1010023,Denim,9,Black
519583048,519583,1772,Skinny R.W Chic,Trousers,1010023,Denim,72,Blue
519588001,519588,1647,Siri cardigan,Cardigan,1010016,Solid,9,Black
519588003,519588,1647,Siri cardigan,Cardigan,1010010,Melange,51,Light Pink
519589003,519589,1723,Mandy jacquard,Shorts,1010022,Jacquard,32,Orange
519749006,519749,1626,Bama (1),Sweater,1010010,Melange,8,Dark Grey
519749040,519749,1626,Bama (1),Sweater,1010010,Melange,92,Green
519847021,519847,1610,Jupiter,Sweater,1010016,Solid,42,Red
519847023,519847,1610,Jupiter v-neck,Sweater,1010016,Solid,43,Dark Red
519847025,519847,1610,Jupiter v-neck,Sweater,1010010,Melange,81,Light Turquoise
520427009,520427,3611,X-mas Pattern 5p socks,Socks,1010001,All over pattern,43,Dark Red
520508002,520508,1660,VELOUR hoodie,Sweater,1010016,Solid,9,Black
520509001,520509,1660,VELOUR jogger,Trousers,1010010,Melange,7,Grey
520829001,520829,1636,Mo,Vest top,1010016,Solid,92,Green
521269001,521269,1647,Sirpa mockneck,Sweater,1010016,Solid,9,Black
521302004,521302,1626,Make the boys wink,Sweater,1010010,Melange,7,Grey
522374002,522374,1646,Candice,Sweater,1010016,Solid,51,Light Pink
522398021,522398,1636,Vincent,Top,1010001,All over pattern,6,Light Grey
522398053,522398,1636,Vincent (1),Top,1010001,All over pattern,73,Dark Blue
522398057,522398,1636,Vincent (1),Top,1010001,All over pattern,42,Red
522398064,522398,1636,Vincent,Top,1010001,All over pattern,73,Dark Blue
522398065,522398,1636,Vincent,Top,1010001,All over pattern,51,Light Pink
522725014,522725,1334,Ginger Hip Ch. Pet. Low 3p,Underwear bottom,1010016,Solid,9,Black
522754002,522754,5956,Snake fancy denim,Trousers,1010018,Treatment,9,Black
522918006,522918,1344,Lily dress W,Dress,1010016,Solid,9,Black
522918041,522918,1344,Lily dress W,Dress,1010001,All over pattern,73,Dark Blue
523150002,523150,1666,Palma plizze,Vest top,1010001,All over pattern,12,Light Beige
523404026,523404,8559,Howie Shorts,Shorts,1010016,Solid,73,Dark Blue
523488001,523488,4343,10p Large terry,Hair ties,1010016,Solid,9,Black
523489001,523489,4343,10p Jersey Terry,Hair string,1010016,Solid,9,Black
523489013,523489,4343,10p Jersey Terry,Hair string,1010016,Solid,13,Beige
523489015,523489,4343,10p Jersey Terry,Hair string,1010016,Solid,31,Light Orange
523490002,523490,4343,5p Plastic Terry,Hair ties,1010019,Transparent,17,Yellowish Brown
523490003,523490,4343,5p Plastic Terry,Hair ties,1010019,Transparent,2,Transparent
523490004,523490,4343,5p Plastic Terry,Hair string,1010019,Transparent,51,Light Pink
523490007,523490,4343,5p Plastic Terry,Hair ties,1010016,Solid,53,Dark Pink
523756001,523756,1723,Blackberry shorts,Shorts,1010016,Solid,14,Dark Beige
523936032,523936,9989,JAKE WOVEN TRS,Pyjama bottom,1010004,Check,9,Black
524061003,524061,1773,s,Skirt,1010023,Denim,9,Black
524529001,524529,1647,Olga Tank TVP,Vest top,1010016,Solid,19,Greenish Khaki
524529002,524529,1647,Olga Tank TVP,Vest top,1010016,Solid,51,Light Pink
524529004,524529,1647,Olga Tank TVP,Vest top,1010016,Solid,9,Black
524529006,524529,1647,Olga Tank TVP,Vest top,1010016,Solid,22,Yellow
